SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.9999998999999999,7,0,0.0,385.0,0,0,0,0,0.0
0,0.46282931899999996,2,1,0.13349015,3400.0,10,0,0,0,1.0
0,0.9999998999999999,4,1,0.33122292600000003,3000.0,3,0,1,0,0.0
0,0.39094650200000003,4,0,0.286316144,5933.0,16,0,2,1,3.0
0,0.629420085,3,0,0.162070634,6200.0,10,0,0,0,2.0
0,0.01611811,5,0,0.036449148,1700.0,14,0,0,0,0.0
0,0.768061597,4,0,0.6006855179999999,3500.0,5,0,1,0,2.0
0,0.320999293,3,0,0.27857405399999996,2720.0,5,0,0,0,0.0
0,0.20159987699999998,4,0,0.013369901000000002,5833.0,1,0,0,0,0.0
0,0.015986243,7,0,0.41176470600000004,900.0,5,0,1,0,0.0
0,0.022223271,3,0,0.287032764,4333.0,8,0,1,0,0.0
0,307.0,4,0,0.048327138,8607.0,8,0,0,0,0.0
0,0.205138066,7,0,0.710429857,3000.0,10,1,1,0,0.0
0,0.955975488,5,0,0.317268273,10000.0,6,0,2,0,0.0
0,1.73089701,2,0,0.009369144,1600.0,1,0,0,1,0.0
0,0.07948221,7,0,0.48246725799999995,7100.0,17,0,2,0,1.0
0,0.333583321,3,0,0.47165757700000005,6050.0,7,0,1,0,1.0
0,0.9999998999999999,4,0,0.40989213399999996,3800.0,4,0,1,0,1.0
0,0.153109962,4,0,0.7375728490000001,5833.0,9,0,3,0,0.0
0,0.529992459,4,0,0.192618907,5066.0,15,0,0,0,0.0
0,0.9999998999999999,5,0,0.0,4850.0,1,0,0,0,1.0
0,0.49530094,4,1,0.37967914399999997,2804.0,5,0,0,0,0.0
0,0.07605440200000001,5,0,2.2942743009999997,750.0,13,0,1,0,2.0
0,0.856179647,4,0,0.50989802,5000.0,5,0,2,0,1.0
0,0.203794095,4,0,0.562453129,12000.0,10,0,3,0,3.0
0,0.203039848,4,1,0.334722041,7680.0,11,0,2,0,2.0
0,0.36644942700000005,5,0,0.464910594,5200.0,17,0,1,0,0.0
0,0.031933379,7,0,0.053541457,5957.0,9,0,1,0,0.0
0,0.015146925,5,3,0.00038343599999999997,2607.0,4,0,0,0,0.0
0,0.105645339,4,0,0.288777792,7600.0,7,0,1,0,1.0
0,0.0,8,0,0.0,2596.0,2,0,0,0,1.0
1,0.9999998999999999,4,1,0.22763112800000002,2916.0,3,0,0,0,2.0
0,0.9774114770000001,6,0,0.045860552,7500.0,3,0,0,0,0.0
0,0.030942725,3,0,0.188533058,1935.0,4,0,0,0,0.0
0,0.211206477,4,1,0.2138395,2080.0,13,1,0,1,0.0
0,0.728627137,5,1,0.437757437,4369.0,6,0,1,0,4.0
0,0.199687232,4,0,0.311558459,7500.0,12,0,2,0,2.0
0,0.046043420999999994,4,0,0.158387329,12500.0,7,0,1,0,1.0
0,0.08500281800000001,4,0,0.106394509,5535.0,9,0,0,0,0.0
0,0.37178279799999997,7,0,0.13563541199999998,15666.0,14,0,1,0,0.0
0,0.007230668000000001,6,0,0.139817629,6250.0,9,0,1,0,0.0
0,0.95680288,3,0,0.64319674,4416.0,8,0,1,0,0.0
0,0.0,7,0,0.09159379599999999,15666.0,8,0,1,0,0.0
0,0.072527117,8,0,0.08538292300000001,5000.0,11,0,1,0,0.0
0,0.002739703,6,0,0.19747775899999997,10228.0,10,0,1,0,0.0
0,0.34212433,6,0,0.398920216,5000.0,8,0,0,0,0.0
0,0.139564783,7,0,0.190046849,11312.0,6,0,2,0,1.0
0,0.52493078,3,0,0.532030895,2200.0,7,0,0,0,0.0
0,0.181284876,4,0,0.231311304,10500.0,9,0,2,0,3.0
0,0.172618522,6,0,0.636270141,2916.0,19,0,1,0,0.0
0,0.0,3,0,0.114961679,3000.0,5,0,0,0,0.0
1,0.886045582,4,0,0.659083305,2988.0,6,0,1,1,2.0
0,0.363242451,3,0,0.711934156,1700.0,5,0,1,0,1.0
0,0.0035527790000000003,8,0,0.002399726,2916.0,8,0,0,0,0.0
0,0.023776005,5,0,0.331817608,7916.0,7,0,1,0,1.0
0,1.008328706,2,0,1.5729513659999999,1500.0,4,0,1,2,0.0
0,0.115991715,3,0,0.1788813,5416.0,3,0,1,0,0.0
0,0.225427562,5,0,0.22610218399999998,9707.0,6,0,1,0,1.0
0,0.023126161,7,0,0.243495057,8800.0,7,0,1,0,0.0
0,0.007984032,3,0,0.099960016,2500.0,3,4,0,1,0.0
0,0.921219091,4,0,0.09256370300000001,3845.0,3,1,0,1,3.0
0,0.24046474,4,0,0.088767123,3649.0,4,0,0,0,1.0
0,0.580443611,2,0,0.24277456600000002,1210.0,2,0,0,0,0.0
0,0.071070404,3,0,1772.0,1.0,12,0,1,0,2.0
0,0.040010469,6,0,0.622406639,8916.0,10,0,2,0,0.0
0,0.78910703,6,0,0.556520098,5298.0,8,0,2,0,2.0
0,0.005265199,7,0,0.004115226,1700.0,2,0,0,0,0.0
0,0.373573605,4,0,0.628342914,4000.0,15,0,2,1,2.0
0,1.0349095529999999,2,1,0.514495168,3000.0,8,0,1,0,1.0
0,0.056715721,8,0,0.037912913,2663.0,5,0,0,0,0.0
0,0.000249988,4,0,0.295746287,3972.0,4,0,1,0,0.0
0,0.177341618,6,0,0.397923875,2600.0,13,0,1,0,0.0
1,0.802810558,4,3,0.561797753,9166.0,11,0,1,1,1.0
0,0.468154497,5,0,0.438508952,3406.0,8,0,1,0,2.0
0,0.471940139,7,0,0.348603035,7050.0,4,0,1,0,1.0
0,0.37196491200000004,4,0,0.588068655,6000.0,11,0,1,0,2.0
0,0.329548804,5,2,0.557740377,6000.0,14,0,1,0,1.0
0,0.460574866,5,0,0.504999474,9500.0,17,0,3,0,2.0
0,0.12038977,6,0,0.292123085,22000.0,24,0,2,0,0.0
1,0.961229372,4,4,0.518629495,7675.0,16,1,2,2,2.0
1,0.402410463,5,2,0.362909273,4000.0,15,0,2,1,0.0
0,0.139612401,7,0,0.060272197,9257.0,7,0,0,0,0.0
0,0.132948559,6,2,0.299838673,4338.0,15,0,1,1,0.0
0,0.0,8,0,0.0,10500.0,1,0,0,0,0.0
1,0.8847248190000001,5,0,0.32395467,7676.0,11,0,2,0,0.0
0,0.247593075,3,0,0.540745229,3300.0,7,0,2,0,0.0
0,0.13344547199999998,5,0,0.333333333,1463.0,7,0,0,0,2.0
0,0.30775739399999996,4,0,0.181313158,18900.0,10,0,2,0,3.0
0,0.0,6,0,0.010501193,2094.0,5,0,0,0,0.0
1,0.281383047,5,1,1.077709152,8904.0,10,0,4,0,0.0
0,0.882164926,6,0,0.426229508,2500.0,8,0,0,0,0.0
0,0.937132858,5,0,0.024523161,10642.0,1,0,0,0,2.0
0,0.015712041,3,0,0.49780088,2500.0,8,0,2,0,0.0
0,0.317361377,6,0,0.247097383,18000.0,10,0,1,0,1.0
0,0.073597735,4,0,0.313557385,8747.0,10,0,2,0,1.0
0,0.25117665699999997,7,0,0.616590111,3700.0,8,0,3,0,0.0
0,0.825695717,6,2,2.0681945219999998,1788.0,13,0,1,0,0.0
1,0.9651724709999999,3,0,0.764705882,1750.0,5,0,1,2,1.0
0,0.012019991,7,1,0.082312327,14772.0,14,0,1,0,1.0
0,0.0,3,0,0.02365878,3000.0,4,0,0,0,0.0
0,0.0,3,0,0.546625649,5200.0,15,0,2,0,1.0
0,0.0,3,0,0.067934281,5416.0,3,0,0,0,0.0
0,0.369981732,5,0,0.5920429429999999,6333.0,12,0,2,0,2.0
0,0.6954304570000001,4,0,0.206205005,5833.0,7,0,0,0,2.0
0,0.015991488,4,0,0.348434201,11367.0,16,0,3,0,3.0
1,0.473329678,3,0,0.5059362629999999,4800.0,14,0,1,1,3.0
0,0.033497566,4,0,0.387889825,4392.0,10,0,1,0,1.0
0,0.2177311,5,0,0.171221788,10500.0,5,0,1,0,1.0
0,0.797843862,6,4,0.529258652,10372.0,28,0,1,0,0.0
0,0.34163300399999996,3,0,0.42338416799999995,1376.0,6,0,0,0,2.0
0,0.276821682,5,0,0.283738001,7083.0,11,0,2,0,0.0
0,0.002140325,5,0,0.329033261,6433.0,7,0,1,0,0.0
0,0.054776637999999996,7,0,0.058520047,6783.0,6,0,0,0,0.0
0,0.069005766,3,0,0.233754778,3400.0,8,0,0,0,0.0
0,0.59675226,4,1,0.30363141899999996,6250.0,6,0,1,0,1.0
0,0.020406775,3,0,0.321334293,4166.0,8,0,2,0,0.0
0,0.15255627900000002,6,0,0.292569144,3000.0,5,0,0,0,0.0
1,0.209383813,3,0,0.22883803600000002,4500.0,6,0,0,0,0.0
0,0.042135242999999996,7,0,0.571336623,4660.0,9,0,2,0,1.0
0,0.001511044,4,0,0.334862385,5013.0,8,0,1,0,1.0
0,0.541926971,4,0,0.47984197700000003,9871.0,10,0,3,0,2.0
0,0.021158483,7,0,0.119584395,5100.0,8,0,1,0,0.0
0,0.118402365,7,0,0.23025658100000002,3000.0,7,0,0,0,0.0
1,0.522550544,2,1,0.345702749,5200.0,3,0,1,0,0.0
0,0.034952231,5,0,0.435325974,4800.0,12,0,2,0,1.0
0,0.9999998999999999,4,0,0.178785697,12500.0,6,0,1,0,2.0
0,0.037923261,3,0,0.059533387,8700.0,7,0,0,0,1.0
0,0.9999998999999999,6,0,0.620590353,4166.0,8,0,2,0,1.0
0,0.127728024,3,0,0.159460135,4000.0,4,0,0,0,0.0
0,0.5342864820000001,4,1,0.34810951799999995,2300.0,9,0,0,0,0.0
0,0.01050183,5,0,0.640516844,4333.0,23,0,2,0,1.0
0,0.17938645,7,0,0.139632377,3100.0,7,0,0,0,0.0
0,0.130369159,3,0,0.173266675,7600.0,9,0,0,0,2.0
0,0.18601769199999998,5,0,0.373239437,3833.0,9,0,1,0,0.0
0,0.069438631,4,0,0.299699984,6332.0,2,0,1,0,1.0
0,0.366278224,5,0,0.22402749600000002,6400.0,12,0,0,0,0.0
0,0.269936503,4,1,0.11377348699999999,5800.0,4,0,0,0,2.0
0,0.025830151000000003,2,0,0.060505489,7833.0,4,0,0,0,0.0
0,0.070505669,6,0,1.629577465,709.0,7,0,1,0,0.0
0,0.112967908,6,0,0.18665555600000003,16800.0,13,0,2,0,2.0
0,0.12216641,5,1,0.148442093,3401.0,8,0,0,0,0.0
0,0.020486806,5,0,12.0,0.0,5,0,0,0,1.0
0,0.967127055,4,0,0.127338943,7962.0,4,0,0,0,2.0
0,0.0,3,0,0.006856359,5833.0,4,0,0,0,2.0
0,0.11882673199999999,4,0,0.41015417299999996,3761.0,12,0,1,0,0.0
0,0.9999998999999999,6,0,0.172137078,15202.0,4,0,2,0,0.0
0,0.060100466,3,0,0.273372287,9583.0,12,0,2,0,2.0
0,1.031993601,5,1,0.436966594,4100.0,5,5,2,0,1.0
0,0.221350637,3,0,0.71436933,3416.0,6,0,1,0,0.0
0,2019.0,5,0,0.213216314,7747.0,3,0,2,0,1.0
0,0.0,3,0,0.257005604,1248.0,6,0,0,0,0.0
0,0.9999998999999999,2,0,0.157209787,1920.0,1,0,0,0,0.0
0,0.191037504,6,0,0.24829367300000002,5420.0,6,0,1,0,0.0
0,0.098692776,4,0,0.256899749,9166.0,8,0,1,0,2.0
0,0.22344108699999998,5,0,0.6750868329999999,3166.0,14,0,1,0,0.0
0,0.37518700299999996,4,2,0.6730653870000001,5000.0,12,0,2,0,1.0
0,0.49078298299999995,6,1,0.23620411,4330.0,8,0,0,0,0.0
0,0.037278864,5,0,0.014631291000000001,5125.0,4,0,0,0,1.0
1,0.888111888,6,1,0.455848359,2162.0,8,0,0,1,1.0
0,0.055965734,6,0,0.008719302,12500.0,8,0,0,0,0.0
0,0.019923243,7,0,0.0843483,5500.0,11,0,1,0,0.0
0,0.002068906,5,0,0.021772938999999998,4500.0,3,0,0,0,0.0
0,0.0030834459999999997,5,0,0.09617547800000001,5333.0,12,0,0,0,5.0
0,0.42306207,5,1,0.622385658,8701.0,14,0,3,0,0.0
0,0.09290033800000001,4,0,0.153359511,4583.0,3,0,0,0,0.0
0,0.942011598,2,0,0.10682783400000001,3060.0,2,0,0,0,0.0
0,0.0,5,0,0.140953016,3000.0,5,0,0,0,3.0
0,0.9999998999999999,6,0,0.317820909,4533.0,3,0,1,0,0.0
0,0.688635771,4,0,0.284652181,17350.0,6,0,2,0,2.0
0,0.029709656,3,0,0.997334222,3000.0,10,0,1,0,1.0
0,0.31293838399999996,6,1,0.274069136,10500.0,10,0,2,0,0.0
0,0.055855547,7,0,0.01442651,7000.0,3,0,0,0,0.0
0,0.303085709,5,0,0.51048951,5433.0,12,0,2,0,0.0
0,0.313123155,4,0,0.058347083,20000.0,12,0,1,0,3.0
0,0.366118272,8,0,0.606134669,8182.0,9,0,3,0,1.0
0,0.19047619,6,0,0.47164864,3050.0,14,0,1,0,0.0
0,0.9999998999999999,7,0,0.013990673,1500.0,1,0,0,1,0.0
0,0.332958337,5,0,0.313568985,11400.0,24,0,1,0,0.0
0,0.17485745,6,0,0.106,12499.0,12,1,2,0,0.0
0,0.9999998999999999,5,0,0.706862092,1500.0,7,0,0,0,0.0
1,1.24728379,3,2,0.730017762,4503.0,7,1,2,3,1.0
0,0.080303574,3,0,0.059580879,7300.0,3,0,0,0,3.0
0,0.918163673,6,0,0.017362083,3570.0,4,0,0,0,0.0
0,0.064552419,7,0,0.03702434,2916.0,5,0,0,0,0.0
0,0.063808913,5,0,0.075191355,2220.0,9,0,0,0,0.0
1,0.028968819,5,1,0.418292083,6100.0,8,0,2,1,0.0
0,0.104537909,5,0,0.15584415599999998,1000.0,4,0,0,0,2.0
0,0.18079767100000002,4,0,0.28540243600000004,14200.0,7,0,1,0,2.0
0,0.260430043,3,1,0.6135275339999999,5011.0,9,0,1,0,4.0
1,0.650820665,6,0,0.579335108,16152.0,8,0,2,0,0.0
0,0.25454909,6,0,0.351974898,5417.0,4,0,1,0,0.0
0,0.025535947000000003,6,0,0.029492627,4000.0,18,0,0,0,0.0
0,0.506828181,5,0,1.931216931,1700.0,7,0,2,0,0.0
0,0.451979311,5,3,0.340929671,6625.0,11,0,2,0,0.0
0,0.30830306,3,0,0.135429262,3307.0,8,0,0,0,0.0
1,0.9999998999999999,4,0,0.13291513800000002,8448.0,2,1,0,1,2.0
0,0.522173891,4,0,0.292421194,5963.0,6,0,1,0,0.0
0,0.277744451,4,0,0.42238507700000005,1500.0,8,0,0,0,0.0
1,0.415524099,4,1,1.825489379,2400.0,11,0,2,0,3.0
0,0.301889423,5,0,0.197171344,22766.0,21,0,2,0,1.0
0,0.127073412,4,0,0.44039551200000004,9000.0,5,0,2,0,3.0
0,0.175136734,5,0,0.15547025,2083.0,11,0,0,0,0.0
0,0.015686151000000002,5,0,0.34381489200000004,6741.0,16,0,1,0,0.0
0,0.27242203600000003,4,0,0.374173869,5900.0,9,0,1,0,1.0
0,0.329071487,4,0,0.420642345,6413.0,10,0,1,0,3.0
0,0.111538902,5,0,0.554814891,9750.0,18,0,2,0,0.0
0,0.0699965,6,2,0.012808497,3200.0,5,0,0,0,0.0
0,0.219630062,3,0,0.025316456,1500.0,2,0,0,0,0.0
0,0.02014303,3,0,29.0,0.0,4,0,0,0,0.0
0,0.0,7,0,0.0,5000.0,14,0,0,0,0.0
0,0.37048575100000003,7,0,0.5051226329999999,3220.0,6,0,1,0,0.0
0,0.122113811,7,0,0.8489022820000001,2322.0,6,0,2,0,0.0
0,0.014224751,5,1,0.30226119100000004,6500.0,9,0,2,0,0.0
0,0.0,6,0,0.288133717,9033.0,8,0,2,0,0.0
0,0.21705129899999998,6,0,0.689195621,2100.0,11,0,1,0,0.0
0,0.023205947999999997,6,0,0.006156075,5522.0,5,0,0,0,0.0
0,0.337710819,4,0,0.372872197,3700.0,10,0,0,0,3.0
0,0.144215995,6,0,0.138378169,5166.0,6,0,1,0,0.0
0,0.827417258,6,2,1.063341251,2525.0,7,0,2,0,0.0
0,0.001184954,5,0,0.12814645300000002,10050.0,11,0,1,0,0.0
0,0.794554235,5,0,0.332681468,8692.0,8,0,1,0,0.0
0,0.7926688559999999,5,0,0.6748466259999999,4400.0,10,0,2,0,0.0
0,0.08586919400000001,4,1,0.483839752,5166.0,6,0,1,0,1.0
0,0.936377087,5,2,0.630582668,3380.0,7,0,1,1,0.0
0,0.159048085,4,0,0.12984905,6160.0,10,0,0,0,0.0
0,0.56508134,3,0,0.271790066,3200.0,10,0,0,0,1.0
0,0.03304029,4,0,1.214785215,1000.0,14,0,1,0,2.0
0,0.37115051299999996,3,0,0.890739507,1500.0,4,0,2,0,0.0
0,0.693342674,4,0,1.75264947,5000.0,16,0,2,0,2.0
0,0.008696086,7,0,0.152551289,1900.0,7,0,1,0,0.0
0,0.0,3,0,0.42439184700000004,6083.0,7,0,2,0,0.0
0,0.068054949,6,0,0.50965251,2848.0,5,0,1,0,0.0
0,0.0,2,0,0.059250137,7307.0,2,0,0,0,2.0
0,0.078950957,5,0,0.307825732,9800.0,7,0,2,0,1.0
0,0.010638101,6,3,0.29695384,5350.0,20,0,4,0,1.0
0,0.744720899,4,0,0.414577798,8656.0,10,0,2,0,2.0
0,1.0099937540000001,3,2,0.42258586600000003,5560.0,7,0,1,0,0.0
0,0.08849047800000001,4,0,0.406922357,4275.0,8,0,1,0,4.0
1,0.9999998999999999,3,0,0.0,3000.0,0,0,0,0,0.0
0,0.41743918,5,0,0.21965851399999997,6500.0,8,0,0,0,1.0
0,0.262030698,5,0,0.298577833,12937.0,8,0,2,0,0.0
0,0.199026332,6,0,0.249718785,8000.0,8,0,1,0,0.0
0,0.145023904,6,0,0.64311118,6466.0,14,0,2,0,0.0
0,0.425183915,4,0,0.376025237,1584.0,6,0,0,0,0.0
0,0.001666111,2,0,0.0,1.0,1,0,0,0,0.0
0,1851.0,7,0,0.28340791,44472.0,20,0,9,0,0.0
0,0.0027138979999999997,2,0,0.354576695,3200.0,8,0,2,0,0.0
1,0.63721505,4,0,0.315337423,4889.0,6,0,0,0,0.0
0,0.022395521,8,0,0.10963012300000001,3000.0,2,0,0,0,0.0
1,0.908836966,5,1,0.868648305,11000.0,13,0,3,0,4.0
0,0.0,5,0,0.023976024,1000.0,3,0,0,0,3.0
0,0.196713197,3,0,0.315514993,2300.0,5,0,0,0,0.0
0,0.0,6,0,0.0,9700.0,9,0,0,0,0.0
0,0.034617595,4,0,0.120850865,12833.0,8,0,1,0,0.0
0,0.14105726300000002,7,0,0.038793102999999995,1623.0,1,0,0,0,0.0
0,0.31959176699999997,6,0,0.32483394,4666.0,12,1,2,0,1.0
0,0.09422895699999999,4,0,0.483334992,10050.0,7,0,3,0,3.0
0,0.06371263099999999,7,0,0.239768683,6743.0,12,0,1,0,0.0
1,0.036387859,5,0,0.7062807879999999,3247.0,22,0,1,1,2.0
0,0.077158671,5,0,0.448765687,7250.0,18,0,3,0,2.0
0,0.332856104,4,0,0.39009244200000004,14170.0,17,0,2,0,1.0
0,0.092730609,7,0,0.015416667,4799.0,2,0,0,0,0.0
0,0.8796776390000001,4,0,0.191707772,7500.0,3,0,0,0,2.0
0,0.01552069,7,0,0.0035547659999999996,4500.0,3,0,0,0,0.0
0,0.163231408,4,0,0.21607109800000002,5400.0,16,0,0,0,2.0
0,0.049006885,4,0,0.502749875,22000.0,9,0,3,0,2.0
0,0.395737633,4,0,0.793041392,5000.0,5,0,2,0,0.0
0,0.094064016,4,0,0.330381374,7000.0,8,0,1,0,3.0
1,0.260396776,6,1,0.28333683,14300.0,20,0,0,0,0.0
0,0.081005381,7,0,0.364212579,2050.0,10,0,1,0,0.0
0,0.9999998999999999,2,0,0.11782477300000001,2647.0,2,0,0,0,0.0
0,0.554850002,5,0,1.259708738,2471.0,10,0,1,0,0.0
0,0.7835779979999999,5,0,0.7593871390000001,4633.0,15,0,2,0,2.0
0,0.11268802300000001,5,0,0.236884525,13647.0,19,0,4,0,1.0
0,0.151499849,7,0,0.019556714,2300.0,2,0,0,0,0.0
0,0.023729857000000004,5,2,0.09050166300000001,6916.0,4,0,1,0,0.0
0,0.0,5,0,0.0,6200.0,2,0,0,0,0.0
0,0.484462499,4,1,0.733531943,9062.0,21,0,2,0,5.0
0,1.680709534,5,1,0.17872969,3384.0,7,2,0,3,1.0
0,0.310209749,6,1,0.446955371,10575.0,11,0,3,0,2.0
0,0.017702588999999998,5,0,0.246555862,11250.0,14,0,1,0,0.0
0,0.18992874699999998,2,0,0.332159339,8233.0,7,0,1,0,0.0
0,0.037515203,3,0,0.28937028800000003,9416.0,11,0,1,0,1.0
0,0.284955995,3,0,0.620796219,5500.0,11,0,2,0,0.0
0,0.030895841,5,1,1.947210558,5000.0,25,0,5,0,0.0
0,0.841255174,5,0,0.266946611,5000.0,5,0,0,0,1.0
0,0.52846744,4,0,0.450554995,3963.0,5,0,0,0,0.0
0,0.548009131,5,0,0.748328326,10318.0,21,0,2,0,0.0
0,0.464442952,5,0,0.137287571,3000.0,3,0,0,0,0.0
0,0.535936415,5,1,1.0192031590000001,5571.0,13,0,2,0,0.0
0,0.192785453,7,0,0.986503067,2444.0,9,0,1,0,0.0
0,0.021253945,3,0,0.005748563000000001,4000.0,4,0,0,0,2.0
0,0.767510197,4,0,0.410051107,5869.0,10,0,2,0,3.0
0,0.348853205,5,0,403.0,0.0,3,0,0,0,0.0
0,0.010071479,8,0,0.004188482,5729.0,7,0,0,0,0.0
1,0.992422391,6,0,0.089982004,3333.0,4,0,0,1,3.0
0,0.49023171299999996,3,1,0.20229175800000002,2268.0,4,0,0,0,0.0
0,0.0,5,0,0.257757365,8926.0,11,0,1,0,2.0
0,0.00135126,6,0,0.258666667,11249.0,9,0,1,0,0.0
0,0.09386353800000001,2,0,0.274435442,5800.0,6,0,0,0,2.0
0,0.223019904,7,0,0.711582833,6500.0,14,0,2,0,1.0
0,0.9999998999999999,2,0,0.292565947,833.0,1,0,0,0,0.0
0,0.009480015999999999,4,0,0.22625791399999998,3000.0,10,0,3,0,2.0
1,0.823696051,5,0,0.271954674,6000.0,8,2,0,0,0.0
0,0.019254986,6,0,0.306398417,6063.0,7,0,2,0,2.0
0,0.027767836,7,0,0.072801923,9985.0,7,0,0,0,1.0
0,0.02384903,5,0,0.222515779,6812.0,10,0,2,0,0.0
0,0.04219458,3,0,0.603849038,4000.0,14,0,1,0,2.0
0,0.022813813999999998,5,0,0.24581650300000002,8664.0,14,0,2,0,0.0
0,0.6222425770000001,3,0,0.321908026,3500.0,6,0,1,0,0.0
0,0.0,4,0,0.30154153300000003,9016.0,9,0,1,0,0.0
0,0.855456276,4,0,0.118270882,9900.0,7,0,0,0,0.0
0,0.9999998999999999,4,1,0.014843987,3300.0,1,3,0,0,2.0
0,0.022165927999999998,7,0,0.0044748,4245.0,4,0,0,1,1.0
0,0.000499964,5,0,0.21406411600000003,2900.0,6,0,0,0,0.0
0,0.025110313999999998,6,0,0.03572857,7500.0,7,0,0,0,0.0
0,0.065523362,7,0,0.010720176000000001,7275.0,4,0,0,0,1.0
0,0.59464782,3,0,0.747917823,1800.0,9,0,0,0,2.0
0,0.0,5,0,0.5724882729999999,9166.0,8,0,1,0,0.0
0,0.136908303,3,1,0.288704819,6639.0,11,0,0,0,2.0
0,0.074727011,7,0,0.030564884,26500.0,11,0,1,0,0.0
0,0.123425366,6,0,0.021298935,6666.0,3,0,0,0,0.0
0,0.079270595,7,0,0.226733292,1600.0,15,0,0,0,0.0
0,0.931503504,6,0,0.353173484,7089.0,13,0,0,0,1.0
0,0.480731987,3,1,0.57010053,9250.0,10,0,4,0,0.0
0,0.0033938709999999997,6,0,0.402429879,13333.0,14,0,3,0,0.0
0,0.029081138,6,0,0.139841689,8716.0,6,0,1,0,0.0
0,0.020333211,5,0,0.836708536,3900.0,10,0,1,0,1.0
0,0.0,4,0,3044.0,0.0,5,0,2,0,2.0
0,0.058314574,7,1,0.488689627,4906.0,12,0,2,0,0.0
0,0.0037141970000000002,5,0,0.00046598300000000005,8583.0,7,0,0,0,0.0
0,0.285331946,3,0,0.076923077,4666.0,10,0,0,0,0.0
0,0.0,6,0,0.881277213,3444.0,7,0,3,0,1.0
0,0.700262827,4,0,0.22191727100000003,5100.0,5,2,0,0,4.0
0,0.048966504,6,0,0.020371785,3926.0,4,0,0,0,0.0
0,0.161232977,3,0,0.9445525290000001,6167.0,9,0,2,0,1.0
0,0.075518456,4,0,0.099427031,8900.0,7,0,0,0,2.0
0,0.0,7,0,0.0,2923.0,5,0,0,0,0.0
0,0.015453465,4,0,0.18945263699999998,4000.0,13,0,0,0,0.0
0,0.11495670699999999,6,0,0.04150998,6913.0,8,0,0,0,0.0
0,0.928538097,3,1,0.521457966,1700.0,5,0,1,1,3.0
0,0.323763138,2,0,0.39510166399999996,2163.0,3,0,0,0,1.0
0,0.166525652,6,0,0.016995074,4059.0,6,0,0,0,1.0
0,0.038542651000000004,2,0,0.154682274,2391.0,4,1,0,0,2.0
0,0.36031055700000003,5,0,0.935688104,3000.0,17,0,1,0,0.0
0,0.047190562,2,0,0.003249188,4000.0,3,0,0,0,0.0
0,0.03815189,2,0,0.341914521,4000.0,10,0,1,0,0.0
0,0.122803026,4,0,0.234362502,6250.0,5,0,1,0,2.0
0,0.443012326,4,0,0.443854996,7916.0,9,0,1,0,4.0
0,0.9999998999999999,5,0,0.207712712,4900.0,5,0,0,0,1.0
0,0.244712717,5,0,0.32551432399999997,5200.0,14,0,2,0,0.0
0,0.0,7,0,0.0,4203.0,4,0,0,0,0.0
0,0.051998126,6,0,0.098560165,5833.0,6,0,0,0,0.0
0,0.274407729,3,0,0.229746162,13157.0,9,0,2,0,2.0
0,0.921026325,2,0,0.342610365,2083.0,6,0,0,0,0.0
0,0.462007578,3,0,0.338474722,3500.0,7,0,0,0,1.0
0,0.9999998999999999,2,1,0.16644937,2300.0,1,0,0,0,0.0
0,0.027354421,7,0,0.011623748,5591.0,9,0,0,0,0.0
0,0.6762269259999999,4,0,0.770627442,4350.0,12,0,1,0,3.0
0,0.018908123,5,1,0.5979080139999999,6500.0,19,0,2,0,0.0
0,0.021041328999999998,8,0,0.004978935,7832.0,4,0,0,0,0.0
0,0.008539369,8,0,0.277808754,7173.0,20,0,2,1,0.0
0,0.217978645,6,0,0.958682635,3339.0,18,0,2,0,0.0
0,0.12880830599999998,5,0,0.21388439199999998,10500.0,10,0,2,0,0.0
0,0.09099766699999999,6,0,0.203572632,8900.0,4,0,2,0,1.0
1,0.9999998999999999,2,4,0.990213523,2247.0,7,0,2,2,2.0
0,0.035020129,4,0,0.006569551999999999,3500.0,3,0,0,0,3.0
0,0.022476549,6,0,0.00579884,5000.0,3,0,0,0,0.0
0,0.030656267,7,0,0.197267577,3000.0,5,0,0,0,0.0
0,0.117165016,6,0,0.26170468199999997,4164.0,9,0,1,0,0.0
0,0.7768591009999999,4,1,0.41567731399999996,20130.0,21,0,3,0,0.0
0,0.02646099,7,0,0.21915616899999998,5000.0,18,0,2,0,0.0
0,0.307423949,4,0,0.409882596,7750.0,13,0,2,0,2.0
0,0.121190437,5,0,0.20988317399999998,7446.0,6,0,1,0,0.0
0,0.005021953,8,1,0.142492875,20000.0,11,0,2,0,1.0
0,0.733943543,2,1,0.182900037,5461.0,8,0,0,1,1.0
0,0.00584465,8,0,0.008531058000000001,3750.0,13,0,0,0,0.0
0,0.156450159,3,1,0.117318436,3400.0,8,0,0,0,0.0
0,0.450885201,4,0,0.65042216,6750.0,7,0,1,0,2.0
0,0.0,3,0,0.268574789,5100.0,7,0,2,0,3.0
0,0.47196067,3,0,0.42303736700000005,5833.0,5,0,1,0,3.0
0,0.40666237,4,0,0.804335653,12500.0,28,0,4,0,0.0
